date,product_id,comp_a_price,comp_b_price,comp_c_price,avg_competitor_price
2024-04-10,1023,148.89,162.35,161.71,157.65
2024-04-11,1023,147.01,148.72,144.14,146.62
2024-04-12,1023,166.11,148.63,140.54,151.76
2024-04-13,1023,167.73,144.86,175.21,162.6
2024-04-14,1023,160.48,163.15,134.6,152.74
2024-04-15,1023,148.07,147.06,150.73,148.62
2024-04-16,1023,163.85,159.74,152.76,158.78
2024-04-17,1023,146.32,150.21,162.55,153.03
2024-04-18,1023,170.27,166.06,152.73,163.02
2024-04-19,1023,137.65,148.18,132.51,139.45
2024-04-20,1023,150.54,152.49,171.21,158.08
2024-04-21,1023,152.32,150.07,138.12,146.84
2024-04-22,1023,143.36,165.19,156.98,155.18
2024-04-23,1023,154.88,143.99,151.04,149.97
2024-04-24,1023,146.72,166.43,143.5,152.22
2024-04-25,1023,167.71,155.94,164.26,162.64
2024-04-26,1023,142.97,162.94,167.35,157.75
2024-04-27,1023,161.39,149.23,142.12,150.91
2024-04-28,1023,139.63,154.4,160.76,151.6
2024-04-29,1023,160.45,158.74,178.63,165.94
2024-04-30,1023,156.27,152.23,136.91,148.47
2024-05-01,1023,167.23,145.64,157.63,156.83
2024-05-02,1023,155.89,166.38,134.15,152.14
2024-05-03,1023,155.45,164.56,174.97,164.99
2024-05-04,1023,146.67,143.45,172.35,154.16
2024-05-05,1023,149.18,152.74,136.0,145.97
2024-05-06,1023,153.85,149.88,156.29,153.34
2024-05-07,1023,170.32,153.92,178.65,167.63
2024-05-08,1023,163.36,147.74,134.84,148.65
2024-05-09,1023,140.58,162.65,171.82,158.35
2024-05-10,1023,161.16,162.29,164.56,162.67
2024-05-11,1023,153.48,168.11,148.16,156.58
2024-05-12,1023,144.39,156.56,136.86,145.94
2024-05-13,1023,161.82,148.64,177.76,162.74
2024-05-14,1023,154.13,167.98,135.61,152.57
2024-05-15,1023,139.74,166.59,159.95,155.43
2024-05-16,1023,163.15,163.94,152.52,159.87
2024-05-17,1023,166.07,154.38,163.44,161.3
2024-05-18,1023,157.22,167.82,176.64,167.23
2024-05-19,1023,171.12,158.48,142.8,157.47
2024-05-20,1023,140.91,166.13,175.38,160.81
2024-05-21,1023,169.5,144.23,146.13,153.29
2024-05-22,1023,163.07,152.21,177.08,164.12
2024-05-23,1023,154.49,157.19,159.46,157.05
2024-05-24,1023,138.93,145.94,174.5,153.12
2024-05-25,1023,158.43,145.17,135.66,146.42
2024-05-26,1023,138.48,154.77,152.75,148.67
2024-05-27,1023,146.75,154.07,169.43,156.75
2024-05-28,1023,153.43,156.27,157.11,155.6
2024-05-29,1023,147.73,147.35,150.1,148.39
2024-05-30,1023,146.17,147.81,174.42,156.13
2024-05-31,1023,152.11,158.12,147.7,152.64
2024-06-01,1023,156.74,153.45,172.07,160.75
2024-06-02,1023,157.35,146.36,139.71,147.81
2024-06-03,1023,160.52,145.72,170.79,159.01
2024-06-04,1023,154.38,154.32,174.17,160.96
2024-06-05,1023,159.41,152.82,142.64,151.62
2024-06-06,1023,139.33,157.34,146.72,147.8
2024-06-07,1023,167.83,158.69,169.24,165.25
2024-06-08,1023,151.88,166.37,155.84,158.03
2024-06-09,1023,147.89,149.05,135.84,144.26
2024-06-10,1023,150.4,166.21,158.85,158.49
2024-06-11,1023,145.84,157.06,156.22,153.04
2024-06-12,1023,144.3,145.72,145.27,145.1
2024-06-13,1023,166.66,156.98,163.53,162.39
2024-06-14,1023,154.55,165.25,134.39,151.4
2024-06-15,1023,152.71,158.96,167.18,159.62
2024-06-16,1023,153.17,168.16,149.02,156.78
2024-06-17,1023,139.83,162.58,144.21,148.87
2024-06-18,1023,158.02,144.63,173.97,158.87
2024-06-19,1023,164.4,156.75,148.15,156.43
2024-06-20,1023,169.57,147.18,150.57,155.77
2024-06-21,1023,145.98,145.46,178.47,156.64
2024-06-22,1023,144.72,159.99,151.01,151.91
2024-06-23,1023,159.46,158.17,162.21,159.95
2024-06-24,1023,138.79,157.93,153.85,150.19
2024-06-25,1023,152.03,147.79,161.08,153.63
2024-06-26,1023,169.41,167.51,168.46,168.46
2024-06-27,1023,152.4,168.06,151.67,157.38
2024-06-28,1023,150.28,160.51,169.21,160.0
2024-06-29,1023,165.71,159.93,151.26,158.97
2024-06-30,1023,149.07,150.68,148.45,149.4
2024-07-01,1023,163.75,146.75,138.59,149.7
2024-07-02,1023,146.85,152.46,175.92,158.41
2024-07-03,1023,156.85,164.88,168.77,163.5
2024-07-04,1023,138.04,147.65,175.8,153.83
2024-07-05,1023,154.63,163.96,175.8,164.8
2024-07-06,1023,148.04,154.93,173.75,158.91
2024-07-07,1023,139.3,144.27,138.48,140.68
2024-07-08,1023,169.36,160.6,146.12,158.69
2024-07-09,1023,152.81,159.57,158.79,157.06
2024-07-10,1023,149.98,152.3,163.87,155.38
2024-07-11,1023,166.46,155.66,155.75,159.29
2024-07-12,1023,171.32,156.22,174.9,167.48
2024-07-13,1023,140.6,157.58,160.31,152.83
2024-07-14,1023,153.04,166.29,178.71,166.01
2024-07-15,1023,142.07,164.25,145.34,150.55
2024-07-16,1023,150.74,150.29,143.38,148.14
2024-07-17,1023,162.93,164.09,168.9,165.31
2024-07-18,1023,144.26,163.02,147.44,151.57
2024-07-19,1023,147.09,149.25,163.16,153.17
2024-07-20,1023,147.14,150.65,134.54,144.11
2024-07-21,1023,149.72,150.09,134.29,144.7
2024-07-22,1023,152.1,150.54,146.63,149.76
2024-07-23,1023,158.67,167.95,134.31,153.64
2024-07-24,1023,152.38,144.32,154.7,150.47
2024-07-25,1023,149.56,162.25,139.61,150.47
2024-07-26,1023,137.4,163.27,135.51,145.39
2024-07-27,1023,145.35,145.87,140.59,143.94
2024-07-28,1023,143.85,161.14,165.5,156.83
2024-07-29,1023,166.69,154.42,174.34,165.15
2024-07-30,1023,166.18,163.71,146.66,158.85
2024-07-31,1023,137.41,143.94,134.92,138.76
2024-08-01,1023,141.99,166.74,138.06,148.93
2024-08-02,1023,142.67,148.64,159.2,150.17
2024-08-03,1023,156.07,166.96,134.9,152.64
2024-08-04,1023,149.86,145.52,153.21,149.53
2024-08-05,1023,146.5,152.59,137.24,145.44
2024-08-06,1023,165.7,157.84,156.09,159.88
2024-08-07,1023,152.29,167.48,177.63,165.8
2024-08-08,1023,149.67,164.54,166.46,160.22
2024-08-09,1023,165.61,157.73,153.27,158.87
2024-08-10,1023,159.47,154.9,160.08,158.15
2024-08-11,1023,156.13,155.57,171.98,161.23
2024-08-12,1023,150.88,160.6,136.44,149.31
2024-08-13,1023,137.48,167.43,141.29,148.73
2024-08-14,1023,156.41,145.39,149.45,150.42
2024-08-15,1023,155.93,160.97,173.43,163.44
2024-08-16,1023,148.49,164.4,139.2,150.7
2024-08-17,1023,145.48,158.03,153.71,152.41
2024-08-18,1023,145.1,150.29,164.37,153.25
2024-08-19,1023,160.03,158.74,136.06,151.61
2024-08-20,1023,144.08,157.23,160.21,153.84
2024-08-21,1023,147.41,146.23,172.25,155.3
2024-08-22,1023,139.19,161.03,166.15,155.46
2024-08-23,1023,146.62,149.78,147.55,147.98
2024-08-24,1023,154.15,150.72,173.69,159.52
2024-08-25,1023,163.94,149.61,141.65,151.73
2024-08-26,1023,138.64,165.49,148.69,150.94
2024-08-27,1023,159.72,152.09,139.08,150.3
2024-08-28,1023,166.54,155.36,162.56,161.49
2024-08-29,1023,148.27,159.04,175.19,160.83
2024-08-30,1023,161.17,166.24,170.33,165.91
2024-08-31,1023,142.11,155.01,146.45,147.86
2024-09-01,1023,142.17,143.72,150.93,145.61
2024-09-02,1023,168.97,160.91,147.69,159.19
2024-09-03,1023,159.59,155.34,142.33,152.42
2024-09-04,1023,152.72,162.93,172.28,162.64
2024-09-05,1023,171.1,161.15,166.43,166.23
2024-09-06,1023,137.44,167.89,155.3,153.54
2024-09-07,1023,150.68,156.78,157.62,155.03
2024-09-08,1023,155.69,146.28,148.56,150.18
2024-09-09,1023,166.94,157.69,151.55,158.73
2024-09-10,1023,147.49,150.23,149.03,148.92
2024-09-11,1023,145.89,155.89,150.66,150.81
2024-09-12,1023,143.34,163.48,154.45,153.76
2024-09-13,1023,164.37,160.81,156.06,160.41
2024-09-14,1023,158.87,165.2,158.36,160.81
2024-09-15,1023,143.07,159.49,139.88,147.48
2024-09-16,1023,147.62,159.96,159.54,155.71
2024-09-17,1023,160.77,152.28,169.97,161.01
2024-09-18,1023,159.02,152.74,148.67,153.48
2024-09-19,1023,165.15,152.52,161.84,159.84
2024-09-20,1023,162.35,158.91,144.08,155.11
2024-09-21,1023,167.38,147.39,146.85,153.87
2024-09-22,1023,144.08,147.44,140.88,144.13
2024-09-23,1023,150.54,146.68,159.76,152.33
2024-09-24,1023,167.43,164.99,177.99,170.14
2024-09-25,1023,163.44,147.79,143.76,151.66
2024-09-26,1023,162.07,146.62,136.73,148.47
2024-09-27,1023,160.05,148.18,154.83,154.35
2024-09-28,1023,142.87,156.13,139.76,146.25
2024-09-29,1023,165.71,149.64,151.88,155.74
2024-09-30,1023,163.03,144.72,135.52,147.76
2024-10-01,1023,146.5,163.04,138.4,149.31
2024-10-02,1023,141.11,151.05,156.18,149.45
2024-10-03,1023,149.31,144.25,173.4,155.65
2024-10-04,1023,164.7,146.31,144.95,151.99
2024-10-05,1023,154.61,143.47,150.15,149.41
2024-10-06,1023,152.64,151.35,133.92,145.97
2024-10-07,1023,160.89,153.37,166.57,160.28
2024-10-08,1023,165.82,151.74,152.58,156.71
2024-10-09,1023,137.18,166.66,133.05,145.63
2024-10-10,1023,153.18,156.93,151.47,153.86
2024-10-11,1023,140.02,163.23,138.4,147.22
2024-10-12,1023,153.83,147.09,159.02,153.31
2024-10-13,1023,158.46,164.95,132.53,151.98
2024-10-14,1023,140.39,166.86,176.13,161.13
2024-10-15,1023,166.12,144.75,137.97,149.61
2024-10-16,1023,153.24,155.84,143.1,150.73
2024-10-17,1023,148.35,158.72,147.9,151.66
2024-10-18,1023,148.69,153.76,136.65,146.37
2024-10-19,1023,153.42,148.81,163.44,155.22
2024-10-20,1023,138.38,165.46,169.61,157.82
2024-10-21,1023,162.87,157.77,149.9,156.85
2024-10-22,1023,167.87,162.63,167.31,165.94
2024-10-23,1023,153.96,147.82,168.27,156.68
2024-10-24,1023,163.89,150.11,176.43,163.48
2024-10-25,1023,163.78,163.56,174.08,167.14
2024-10-26,1023,141.27,163.88,176.59,160.58
2024-10-27,1023,148.12,152.83,167.95,156.3
2024-10-28,1023,167.69,147.15,167.86,160.9
2024-10-29,1023,139.59,150.43,152.24,147.42
2024-10-30,1023,138.61,163.27,134.94,145.61
2024-10-31,1023,153.78,145.09,158.63,152.5
2024-11-01,1023,138.28,165.19,169.89,157.79
2024-11-02,1023,160.87,146.88,175.97,161.24
2024-11-03,1023,157.85,159.15,173.46,163.49
2024-11-04,1023,157.56,145.19,151.74,151.5
2024-11-05,1023,153.58,155.47,161.26,156.77
2024-11-06,1023,154.35,153.86,146.21,151.47
2024-11-07,1023,141.24,161.56,144.7,149.17
2024-11-08,1023,145.78,148.07,139.18,144.34
2024-11-09,1023,166.83,162.48,132.47,153.93
2024-11-10,1023,159.51,147.06,135.3,147.29
2024-11-11,1023,157.59,153.89,135.53,149.0
2024-11-12,1023,138.48,152.65,158.43,149.85
2024-11-13,1023,160.8,167.38,150.64,159.61
2024-11-14,1023,157.36,152.93,161.55,157.28
2024-11-15,1023,144.09,155.9,173.71,157.9
2024-11-16,1023,160.95,147.11,153.86,153.97
2024-11-17,1023,147.03,162.4,170.45,159.96
2024-11-18,1023,156.41,158.2,147.37,153.99
2024-11-19,1023,143.3,166.56,140.07,149.98
2024-11-20,1023,170.48,152.43,151.64,158.18
2024-11-21,1023,144.54,164.0,163.09,157.21
2024-11-22,1023,163.62,148.75,173.93,162.1
2024-11-23,1023,160.78,159.68,147.15,155.87
2024-11-24,1023,154.54,158.32,158.85,157.24
2024-11-25,1023,145.13,149.84,178.25,157.74
2024-11-26,1023,159.32,144.54,148.07,150.64
2024-11-27,1023,148.32,151.03,175.39,158.25
2024-11-28,1023,154.34,144.72,136.49,145.18
2024-11-29,1023,153.44,158.46,164.69,158.86
2024-11-30,1023,141.51,149.46,151.98,147.65
2024-12-01,1023,151.22,161.54,165.34,159.37
2024-12-02,1023,137.63,151.32,139.38,142.78
2024-12-03,1023,160.64,146.67,137.81,148.37
2024-12-04,1023,168.71,161.64,178.8,169.72
2024-12-05,1023,163.04,155.03,143.28,153.78
2024-12-06,1023,140.88,147.72,155.78,148.13
2024-12-07,1023,151.06,149.34,141.54,147.31
2024-12-08,1023,150.73,157.01,165.41,157.72
2024-12-09,1023,162.06,160.35,134.88,152.43
2024-12-10,1023,146.36,163.59,133.77,147.91
2024-12-11,1023,168.77,163.13,173.7,168.53
2024-12-12,1023,166.3,153.26,178.85,166.14
2024-12-13,1023,166.75,162.63,176.49,168.62
2024-12-14,1023,144.35,161.55,169.08,158.33
2024-12-15,1023,151.22,156.87,132.89,146.99
2024-12-16,1023,156.33,148.21,143.76,149.43
2024-12-17,1023,157.95,145.02,167.9,156.96
2024-12-18,1023,141.29,168.16,136.14,148.53
2024-12-19,1023,140.0,143.96,149.33,144.43
2024-12-20,1023,161.2,159.62,144.79,155.2
2024-12-21,1023,147.35,146.07,164.23,152.55
2024-12-22,1023,138.79,168.04,153.3,153.38
2024-12-23,1023,148.98,166.08,147.78,154.28
2024-12-24,1023,169.8,145.41,168.42,161.21
2024-12-25,1023,137.12,166.6,167.07,156.93
2024-12-26,1023,145.24,160.23,160.81,155.43
2024-12-27,1023,170.88,144.96,136.11,150.65
2024-12-28,1023,148.24,162.28,153.54,154.69
2024-12-29,1023,145.39,146.16,142.91,144.82
2024-12-30,1023,167.32,157.24,146.08,156.88
2024-01-01,1024,95.52,89.62,83.1,89.41
2024-01-02,1024,83.22,96.25,84.3,87.92
2024-01-03,1024,95.4,99.13,93.27,95.93
2024-01-04,1024,83.4,100.86,104.29,96.18
2024-01-05,1024,91.34,89.69,85.07,88.7
2024-01-06,1024,94.21,96.87,88.85,93.31
2024-01-07,1024,97.23,101.45,99.44,99.37
2024-01-08,1024,98.76,94.74,106.83,100.11
2024-01-09,1024,87.38,98.13,94.77,93.43
2024-01-10,1024,93.63,101.57,90.27,95.16
2024-01-11,1024,89.23,95.09,93.16,92.49
2024-01-12,1024,86.96,98.94,106.78,97.56
2024-01-13,1024,99.82,97.13,85.99,94.31
2024-01-14,1024,86.32,97.34,99.46,94.37
2024-01-15,1024,94.7,95.9,87.71,92.77
2024-01-16,1024,100.18,98.14,98.01,98.78
2024-01-17,1024,90.41,101.09,91.33,94.28
2024-01-18,1024,99.27,98.41,82.51,93.4
2024-01-19,1024,92.55,100.32,98.79,97.22
2024-01-20,1024,95.99,100.1,87.89,94.66
2024-01-21,1024,85.46,86.83,96.4,89.56
2024-01-22,1024,99.65,95.94,98.43,98.01
2024-01-23,1024,97.82,98.06,95.29,97.06
2024-01-24,1024,84.98,96.63,93.49,91.7
2024-01-25,1024,98.6,91.37,90.53,93.5
2024-01-26,1024,91.73,89.24,107.74,96.24
2024-01-27,1024,96.68,97.7,94.11,96.16
2024-01-28,1024,90.42,89.01,90.92,90.12
2024-01-29,1024,95.09,94.13,88.96,92.73
2024-01-30,1024,86.96,97.22,103.13,95.77
2024-01-31,1024,89.18,97.28,97.07,94.51
2024-02-01,1024,84.46,94.14,94.47,91.02
2024-02-02,1024,102.26,95.15,99.15,98.85
2024-02-03,1024,101.4,93.43,81.95,92.26
2024-02-04,1024,87.73,92.48,89.38,89.86
2024-02-05,1024,101.08,97.0,97.58,98.55
2024-02-06,1024,99.85,100.57,80.14,93.52
2024-02-07,1024,87.7,100.3,98.83,95.61
2024-02-08,1024,97.11,88.69,104.92,96.91
2024-02-09,1024,86.28,97.75,81.11,88.38
2024-02-10,1024,84.26,93.25,88.54,88.68
2024-02-11,1024,99.06,88.43,82.32,89.94
2024-02-12,1024,100.51,95.0,105.08,100.2
2024-02-13,1024,86.33,91.11,86.4,87.95
2024-02-14,1024,95.2,89.42,102.34,95.65
2024-02-15,1024,103.45,90.82,91.11,95.13
2024-02-16,1024,85.43,97.64,105.91,96.33
2024-02-17,1024,96.84,90.28,90.83,92.65
2024-02-18,1024,84.77,91.54,97.69,91.33
2024-02-19,1024,98.57,93.81,107.85,100.08
2024-02-20,1024,88.32,91.1,85.19,88.2
2024-02-21,1024,83.88,88.49,82.7,85.02
2024-02-22,1024,89.72,100.66,82.89,91.09
2024-02-23,1024,95.63,90.3,103.33,96.42
2024-02-24,1024,83.79,90.2,93.09,89.03
2024-02-25,1024,91.67,97.97,100.51,96.72
2024-02-26,1024,83.6,93.22,102.17,93.0
2024-02-27,1024,100.07,99.57,83.65,94.43
2024-02-28,1024,103.15,90.13,90.35,94.54
2024-02-29,1024,88.22,88.05,91.12,89.13
2024-03-01,1024,97.44,93.4,102.89,97.91
2024-03-02,1024,84.86,99.82,86.34,90.34
2024-03-03,1024,96.78,95.57,83.07,91.81
2024-03-04,1024,82.85,92.81,94.56,90.07
2024-03-05,1024,103.38,99.69,83.75,95.61
2024-03-06,1024,94.06,93.66,81.34,89.69
2024-03-07,1024,92.93,100.23,108.09,100.42
2024-03-08,1024,83.12,97.55,87.69,89.45
2024-03-09,1024,91.58,93.7,87.47,90.92
2024-03-10,1024,101.21,89.46,87.76,92.81
2024-03-11,1024,101.59,94.88,99.55,98.67
2024-03-12,1024,102.16,94.5,82.59,93.08
2024-03-13,1024,90.11,97.1,104.89,97.37
2024-03-14,1024,93.41,90.4,92.83,92.21
2024-03-15,1024,101.59,88.92,103.21,97.91
2024-03-16,1024,92.4,97.45,94.6,94.82
2024-03-17,1024,85.34,91.03,87.3,87.89
2024-03-18,1024,102.92,91.25,106.48,100.22
2024-03-19,1024,96.63,97.15,84.84,92.87
2024-03-20,1024,103.46,100.3,99.31,101.02
2024-03-21,1024,102.83,99.02,101.65,101.17
2024-03-22,1024,88.05,95.06,91.43,91.51
2024-03-23,1024,100.52,98.15,94.76,97.81
2024-03-24,1024,91.04,94.87,95.05,93.65
2024-03-25,1024,103.23,91.16,83.06,92.48
2024-03-26,1024,96.26,94.35,90.61,93.74
2024-03-27,1024,100.18,97.51,106.87,101.52
2024-03-28,1024,88.83,91.51,95.44,91.93
2024-03-29,1024,87.61,94.39,98.59,93.53
2024-03-30,1024,92.41,101.45,107.57,100.48
2024-03-31,1024,94.95,99.62,89.14,94.57
2024-04-01,1024,95.44,97.44,89.74,94.21
2024-04-02,1024,100.1,88.09,97.81,95.33
2024-04-03,1024,102.18,95.64,97.9,98.57
2024-04-04,1024,85.61,100.04,81.18,88.94
2024-04-05,1024,87.12,87.18,83.9,86.07
2024-04-06,1024,100.52,87.53,88.15,92.07
2024-04-07,1024,103.43,90.44,100.85,98.24
2024-04-08,1024,88.09,96.74,89.5,91.44
2024-04-09,1024,92.09,94.28,91.64,92.67
2024-04-10,1024,97.15,101.1,102.27,100.17
2024-04-11,1024,84.44,88.61,87.06,86.7
2024-04-12,1024,87.59,91.1,83.53,87.41
2024-04-13,1024,87.7,89.16,81.9,86.25
2024-04-14,1024,84.03,94.74,98.35,92.37
2024-04-15,1024,100.74,87.43,90.17,92.78
2024-04-16,1024,99.47,89.23,87.87,92.19
2024-04-17,1024,94.14,95.74,82.9,90.93
2024-04-18,1024,92.5,96.01,98.61,95.71
2024-04-19,1024,83.24,100.32,89.74,91.1
2024-04-20,1024,84.37,87.86,93.79,88.67
2024-04-21,1024,96.39,96.63,92.21,95.08
2024-04-22,1024,91.94,92.49,89.28,91.24
2024-04-23,1024,93.28,94.66,89.47,92.47
2024-04-24,1024,101.21,95.16,85.35,93.91
2024-04-25,1024,92.56,90.23,86.27,89.69
2024-04-26,1024,96.02,96.21,85.14,92.46
2024-04-27,1024,90.05,93.85,103.49,95.8
2024-04-28,1024,91.35,88.82,108.16,96.11
2024-04-29,1024,97.58,95.92,86.56,93.35
2024-04-30,1024,95.35,93.77,88.97,92.7
2024-05-01,1024,98.53,92.82,106.59,99.31
2024-05-02,1024,102.14,87.82,83.06,91.01
2024-05-03,1024,98.78,93.86,94.27,95.64
2024-05-04,1024,91.74,87.12,92.78,90.55
2024-05-05,1024,93.5,99.55,90.36,94.47
2024-05-06,1024,87.0,92.5,99.36,92.95
2024-05-07,1024,95.55,88.89,93.75,92.73
2024-05-08,1024,101.13,97.86,81.72,93.57
2024-05-09,1024,87.74,95.42,102.35,95.17
2024-05-10,1024,96.19,88.73,100.4,95.11
2024-05-11,1024,88.58,98.58,94.4,93.85
2024-05-12,1024,98.7,95.38,92.32,95.47
2024-05-13,1024,93.88,96.41,87.91,92.73
2024-05-14,1024,88.88,97.71,83.94,90.18
2024-05-15,1024,90.77,91.09,94.47,92.11
2024-05-16,1024,98.11,96.0,101.1,98.4
2024-05-17,1024,86.98,101.55,93.42,93.98
2024-05-18,1024,94.53,101.57,86.12,94.07
2024-05-19,1024,86.57,97.31,80.12,88.0
2024-05-20,1024,91.94,91.56,83.55,89.02
2024-05-21,1024,89.77,87.64,89.18,88.86
2024-05-22,1024,97.71,94.07,104.99,98.92
2024-05-23,1024,97.52,87.59,90.51,91.87
2024-05-24,1024,92.75,95.73,90.38,92.95
2024-05-25,1024,93.72,89.2,105.11,96.01
2024-05-26,1024,100.01,94.6,84.48,93.03
2024-05-27,1024,84.54,91.31,80.14,85.33
2024-05-28,1024,95.85,89.57,80.83,88.75
2024-05-29,1024,91.07,92.82,93.23,92.37
2024-05-30,1024,84.7,89.68,85.29,86.56
2024-05-31,1024,88.68,95.71,90.0,91.46
2024-06-01,1024,103.08,101.11,102.56,102.25
2024-06-02,1024,98.35,91.41,100.46,96.74
2024-06-03,1024,102.66,89.73,101.4,97.93
2024-06-04,1024,92.3,88.72,105.99,95.67
2024-06-05,1024,100.39,87.82,90.82,93.01
2024-06-06,1024,86.6,95.05,98.46,93.37
2024-06-07,1024,83.54,98.03,89.33,90.3
2024-06-08,1024,85.77,93.0,101.01,93.26
2024-06-09,1024,86.07,89.3,96.43,90.6
2024-06-10,1024,90.06,92.84,87.28,90.06
2024-06-11,1024,92.12,95.38,90.72,92.74
2024-06-12,1024,91.31,91.31,82.18,88.27
2024-06-13,1024,88.02,99.98,97.24,95.08
2024-06-14,1024,91.12,97.41,96.3,94.94
2024-06-15,1024,94.9,98.1,98.84,97.28
2024-06-16,1024,91.54,87.11,80.3,86.32
2024-06-17,1024,90.54,87.37,97.63,91.85
2024-06-18,1024,84.94,99.03,102.0,95.32
2024-06-19,1024,86.65,98.83,95.39,93.62
2024-06-20,1024,86.35,99.56,97.12,94.34
2024-06-21,1024,85.04,88.06,105.61,92.9
2024-06-22,1024,102.46,92.58,89.48,94.84
2024-06-23,1024,94.37,86.82,98.45,93.21
2024-06-24,1024,100.82,90.73,85.4,92.32
2024-06-25,1024,84.69,88.03,101.68,91.47
2024-06-26,1024,85.48,97.94,94.2,92.54
2024-06-27,1024,98.34,94.45,87.77,93.52
2024-06-28,1024,83.88,90.59,88.03,87.5
2024-06-29,1024,87.08,89.83,106.19,94.37
2024-06-30,1024,99.98,92.63,83.43,92.01
2024-07-01,1024,91.61,92.98,106.42,97.0
2024-07-02,1024,95.39,99.88,105.9,100.39
2024-07-03,1024,90.32,100.41,94.1,94.94
2024-07-04,1024,83.33,95.28,103.56,94.06
2024-07-05,1024,94.28,95.74,103.25,97.76
2024-07-06,1024,93.81,100.91,101.57,98.76
2024-07-07,1024,90.13,90.55,92.39,91.02
2024-07-08,1024,83.98,101.26,91.99,92.41
2024-07-09,1024,99.58,89.18,99.16,95.97
2024-07-10,1024,89.45,88.21,104.39,94.02
2024-07-11,1024,92.87,88.77,88.37,90.0
2024-07-12,1024,92.13,92.36,101.85,95.45
2024-07-13,1024,99.85,100.6,99.37,99.94
2024-07-14,1024,100.0,96.72,89.12,95.28
2024-07-15,1024,86.72,89.19,100.12,92.01
2024-07-16,1024,93.19,89.28,92.1,91.52
2024-07-17,1024,96.49,101.59,105.2,101.09
2024-07-18,1024,85.54,93.59,101.9,93.68
2024-07-19,1024,94.59,97.85,81.26,91.23
2024-07-20,1024,100.16,99.73,99.42,99.77
2024-07-21,1024,101.05,88.28,99.35,96.23
2024-07-22,1024,91.92,100.8,104.3,99.01
2024-07-23,1024,85.02,101.6,84.09,90.24
2024-07-24,1024,93.38,91.16,105.3,96.61
2024-07-25,1024,84.26,96.56,90.62,90.48
2024-07-26,1024,85.27,97.1,101.4,94.59
2024-07-27,1024,89.22,91.66,86.34,89.07
2024-07-28,1024,91.24,97.83,80.09,89.72
2024-07-29,1024,84.33,100.05,93.74,92.71
2024-07-30,1024,101.05,92.73,86.69,93.49
2024-07-31,1024,102.05,87.66,80.41,90.04
2024-08-01,1024,88.53,89.41,89.77,89.24
2024-08-02,1024,89.67,101.08,88.45,93.07
2024-08-03,1024,99.92,91.9,85.51,92.44
2024-08-04,1024,103.34,88.21,80.27,90.61
2024-08-05,1024,91.54,87.81,96.21,91.85
2024-08-06,1024,95.86,96.21,107.1,99.72
2024-08-07,1024,89.63,93.76,87.31,90.23
2024-08-08,1024,100.61,96.02,96.44,97.69
2024-08-09,1024,99.49,97.68,80.99,92.72
2024-08-10,1024,84.86,88.83,102.23,91.97
2024-08-11,1024,86.63,87.03,84.56,86.07
2024-08-12,1024,100.56,97.36,107.94,101.95
2024-08-13,1024,84.55,94.68,87.52,88.92
2024-08-14,1024,84.94,93.5,90.6,89.68
2024-08-15,1024,85.24,98.8,95.91,93.32
2024-08-16,1024,98.12,87.47,87.82,91.14
2024-08-17,1024,96.17,99.98,100.7,98.95
2024-08-18,1024,88.98,94.82,92.91,92.24
2024-08-19,1024,97.34,87.82,101.07,95.41
2024-08-20,1024,93.55,95.33,80.97,89.95
2024-08-21,1024,83.89,97.29,85.92,89.03
2024-08-22,1024,92.7,100.0,102.74,98.48
2024-08-23,1024,83.8,95.69,91.58,90.36
2024-08-24,1024,91.31,94.49,102.47,96.09
2024-08-25,1024,93.99,99.23,94.82,96.01
2024-08-26,1024,99.35,94.46,92.67,95.49
2024-08-27,1024,85.52,89.47,83.55,86.18
2024-08-28,1024,88.42,88.82,89.02,88.75
2024-08-29,1024,90.41,94.02,92.05,92.16
2024-08-30,1024,100.78,90.24,100.36,97.13
2024-08-31,1024,95.55,98.15,92.69,95.46
2024-09-01,1024,101.94,99.32,91.22,97.49
2024-09-02,1024,97.93,94.35,92.99,95.09
2024-09-03,1024,100.14,98.52,88.59,95.75
2024-09-04,1024,100.33,100.64,87.58,96.18
2024-09-05,1024,87.49,92.71,85.28,88.49
2024-09-06,1024,100.97,96.66,89.79,95.81
2024-09-07,1024,95.76,92.79,105.95,98.17
2024-09-08,1024,101.51,92.5,104.25,99.42
2024-09-09,1024,95.97,93.66,87.75,92.46
2024-09-10,1024,102.39,88.97,90.63,94.0
2024-09-11,1024,87.27,101.42,101.13,96.61
2024-09-12,1024,92.67,100.81,87.61,93.7
2024-09-13,1024,102.07,93.9,91.41,95.79
2024-09-14,1024,83.82,88.88,83.73,85.48
2024-09-15,1024,87.56,94.83,89.22,90.54
2024-09-16,1024,86.03,92.42,87.24,88.56
2024-09-17,1024,99.72,94.33,104.12,99.39
2024-09-18,1024,87.89,96.69,107.5,97.36
2024-09-19,1024,100.8,89.58,99.67,96.68
2024-09-20,1024,92.16,96.46,84.01,90.88
2024-09-21,1024,93.86,91.21,101.22,95.43
2024-09-22,1024,86.8,100.01,91.72,92.84
2024-09-23,1024,103.4,100.47,80.04,94.64
2024-09-24,1024,91.72,93.15,90.69,91.85
2024-09-25,1024,92.26,94.57,87.2,91.34
2024-09-26,1024,94.25,100.19,83.26,92.57
2024-09-27,1024,87.59,88.56,88.48,88.21
