date,product_id,price,demand,revenue,margin,cost,day_of_week,month,seasonality_index
2024-06-24,1029,151.97,56,8510.32,3785.04,84.38,0,6,1.25
2024-06-25,1029,158.87,58,9214.46,4320.42,84.38,1,6,1.25
2024-06-26,1029,159.77,66,10544.82,4975.74,84.38,2,6,1.25
2024-06-27,1029,160.0,72,11520.0,5444.64,84.38,3,6,1.25
2024-06-28,1029,185.28,43,7967.04,4338.7,84.38,4,6,1.25
2024-06-29,1029,166.35,63,10480.05,5164.11,84.38,5,6,1.25
2024-06-30,1029,157.72,81,12775.32,5940.54,84.38,6,6,1.25
2024-07-01,1029,161.5,58,9367.0,4472.96,84.38,0,7,1.2165
2024-07-02,1029,175.92,58,10203.36,5309.32,84.38,1,7,1.2165
2024-07-03,1029,177.4,56,9934.4,5209.12,84.38,2,7,1.2165
2024-07-04,1029,164.39,54,8877.06,4320.54,84.38,3,7,1.2165
2024-07-05,1029,174.96,56,9797.76,5072.48,84.38,4,7,1.2165
2024-07-06,1029,181.44,48,8709.12,4658.88,84.38,5,7,1.2165
2024-07-07,1029,156.23,72,11248.56,5173.2,84.38,6,7,1.2165
2024-07-08,1029,150.74,57,8592.18,3782.52,84.38,0,7,1.2165
2024-07-09,1029,174.59,48,8380.32,4330.08,84.38,1,7,1.2165
2024-07-10,1029,164.23,65,10674.95,5190.25,84.38,2,7,1.2165
2024-07-11,1029,173.03,57,9862.71,5053.05,84.38,3,7,1.2165
2024-07-12,1029,159.43,62,9884.66,4653.1,84.38,4,7,1.2165
2024-07-13,1029,187.5,59,11062.5,6084.08,84.38,5,7,1.2165
2024-07-14,1029,158.17,61,9648.37,4501.19,84.38,6,7,1.2165
2024-07-15,1029,161.66,50,8083.0,3864.0,84.38,0,7,1.2165
2024-07-16,1029,186.41,47,8761.27,4795.41,84.38,1,7,1.2165
2024-07-17,1029,150.42,55,8273.1,3632.2,84.38,2,7,1.2165
2024-07-18,1029,154.17,64,9866.88,4466.56,84.38,3,7,1.2165
2024-07-19,1029,148.68,61,9069.48,3922.3,84.38,4,7,1.2165
2024-07-20,1029,159.91,80,12792.8,6042.4,84.38,5,7,1.2165
2024-07-21,1029,181.97,68,12373.96,6636.12,84.38,6,7,1.2165
2024-07-22,1029,156.83,70,10978.1,5071.5,84.38,0,7,1.2165
2024-07-23,1029,152.94,69,10552.86,4730.64,84.38,1,7,1.2165
2024-07-24,1029,184.38,53,9772.14,5300.0,84.38,2,7,1.2165
2024-07-25,1029,152.92,74,11316.08,5071.96,84.38,3,7,1.2165
2024-07-26,1029,165.35,66,10913.1,5344.02,84.38,4,7,1.2165
2024-07-27,1029,144.81,86,12453.66,5196.98,84.38,5,7,1.2165
2024-07-28,1029,153.5,88,13508.0,6082.56,84.38,6,7,1.2165
2024-07-29,1029,152.08,74,11253.92,5009.8,84.38,0,7,1.2165
2024-07-30,1029,163.22,68,11098.96,5361.12,84.38,1,7,1.2165
2024-07-31,1029,153.74,63,9685.62,4369.68,84.38,2,7,1.2165
2024-08-01,1029,186.47,39,7272.33,3981.51,84.38,3,8,1.125
2024-08-02,1029,151.2,67,10130.4,4476.94,84.38,4,8,1.125
2024-08-03,1029,146.86,83,12189.38,5185.84,84.38,5,8,1.125
2024-08-04,1029,186.63,53,9891.39,5419.25,84.38,6,8,1.125
2024-08-05,1029,149.6,51,7629.6,3326.22,84.38,0,8,1.125
2024-08-06,1029,187.3,55,10301.5,5660.6,84.38,1,8,1.125
2024-08-07,1029,179.85,48,8632.8,4582.56,84.38,2,8,1.125
2024-08-08,1029,185.97,49,9112.53,4977.91,84.38,3,8,1.125
2024-08-09,1029,179.93,41,7377.13,3917.55,84.38,4,8,1.125
2024-08-10,1029,176.38,69,12170.22,6348.0,84.38,5,8,1.125
2024-08-11,1029,179.54,60,10772.4,5709.6,84.38,6,8,1.125
2024-08-12,1029,146.67,65,9533.55,4048.85,84.38,0,8,1.125
2024-08-13,1029,147.16,58,8535.28,3641.24,84.38,1,8,1.125
2024-08-14,1029,153.11,50,7655.5,3436.5,84.38,2,8,1.125
2024-08-15,1029,154.36,54,8335.44,3778.92,84.38,3,8,1.125
2024-08-16,1029,180.16,58,10449.28,5555.24,84.38,4,8,1.125
2024-08-17,1029,150.57,71,10690.47,4699.49,84.38,5,8,1.125
2024-08-18,1029,172.61,70,12082.7,6176.1,84.38,6,8,1.125
2024-08-19,1029,179.55,43,7720.65,4092.31,84.38,0,8,1.125
2024-08-20,1029,173.28,41,7104.48,3644.9,84.38,1,8,1.125
2024-08-21,1029,184.44,47,8668.68,4702.82,84.38,2,8,1.125
2024-08-22,1029,167.2,58,9697.6,4803.56,84.38,3,8,1.125
2024-08-23,1029,150.04,69,10352.76,4530.54,84.38,4,8,1.125
2024-08-24,1029,164.51,73,12009.23,5849.49,84.38,5,8,1.125
2024-08-25,1029,181.56,54,9804.24,5247.72,84.38,6,8,1.125
2024-08-26,1029,154.01,62,9548.62,4317.06,84.38,0,8,1.125
2024-08-27,1029,178.24,59,10516.16,5537.74,84.38,1,8,1.125
2024-08-28,1029,146.03,61,8907.83,3760.65,84.38,2,8,1.125
2024-08-29,1029,172.37,46,7929.02,4047.54,84.38,3,8,1.125
2024-08-30,1029,159.13,53,8433.89,3961.75,84.38,4,8,1.125
2024-08-31,1029,161.49,70,11304.3,5397.7,84.38,5,8,1.125
2024-09-01,1029,152.54,65,9915.1,4430.4,84.38,6,9,1.0
2024-09-02,1029,170.73,46,7853.58,3972.1,84.38,0,9,1.0
2024-09-03,1029,161.63,51,8243.13,3939.75,84.38,1,9,1.0
2024-09-04,1029,171.93,49,8424.57,4289.95,84.38,2,9,1.0
2024-09-05,1029,169.0,40,6760.0,3384.8,84.38,3,9,1.0
2024-09-06,1029,165.35,54,8928.9,4372.38,84.38,4,9,1.0
2024-09-07,1029,150.98,50,7549.0,3330.0,84.38,5,9,1.0
2024-09-08,1029,171.95,44,7565.8,3853.08,84.38,6,9,1.0
2024-09-09,1029,171.29,42,7194.18,3650.22,84.38,0,9,1.0
2024-09-10,1029,159.24,51,8121.24,3817.86,84.38,1,9,1.0
2024-09-11,1029,164.5,49,8060.5,3925.88,84.38,2,9,1.0
2024-09-12,1029,152.19,49,7457.31,3322.69,84.38,3,9,1.0
2024-09-13,1029,178.28,52,9270.56,4882.8,84.38,4,9,1.0
2024-09-14,1029,173.03,45,7786.35,3989.25,84.38,5,9,1.0
2024-09-15,1029,179.01,47,8413.47,4447.61,84.38,6,9,1.0
2024-09-16,1029,155.37,45,6991.65,3194.55,84.38,0,9,1.0
2024-09-17,1029,150.73,54,8139.42,3582.9,84.38,1,9,1.0
2024-09-18,1029,149.92,50,7496.0,3277.0,84.38,2,9,1.0
2024-09-19,1029,182.81,47,8592.07,4626.21,84.38,3,9,1.0
2024-09-20,1029,160.46,50,8023.0,3804.0,84.38,4,9,1.0
2024-09-21,1029,175.69,45,7906.05,4108.95,84.38,5,9,1.0
2024-09-22,1029,183.4,52,9536.8,5149.04,84.38,6,9,1.0
2024-09-23,1029,182.2,35,6377.0,3423.7,84.38,0,9,1.0
2024-09-24,1029,154.54,55,8499.7,3858.8,84.38,1,9,1.0
2024-09-25,1029,164.08,40,6563.2,3188.0,84.38,2,9,1.0
2024-09-26,1029,167.84,54,9063.36,4506.84,84.38,3,9,1.0
2024-09-27,1029,148.69,49,7285.81,3151.19,84.38,4,9,1.0
2024-09-28,1029,164.34,58,9531.72,4637.68,84.38,5,9,1.0
2024-09-29,1029,156.47,47,7354.09,3388.23,84.38,6,9,1.0
2024-09-30,1029,177.35,49,8690.15,4555.53,84.38,0,9,1.0
2024-10-01,1029,166.43,49,8155.07,4020.45,84.38,1,10,0.875
2024-10-02,1029,167.45,39,6530.55,3239.73,84.38,2,10,0.875
2024-10-03,1029,160.72,48,7714.56,3664.32,84.38,3,10,0.875
2024-10-04,1029,155.41,42,6527.22,2983.26,84.38,4,10,0.875
2024-10-05,1029,182.61,50,9130.5,4911.5,84.38,5,10,0.875
2024-10-06,1029,166.49,41,6826.09,3366.51,84.38,6,10,0.875
2024-10-07,1029,150.06,54,8103.24,3546.72,84.38,0,10,0.875
2024-10-08,1029,187.48,38,7124.24,3917.8,84.38,1,10,0.875
2024-10-09,1029,170.91,41,7007.31,3547.73,84.38,2,10,0.875
2024-10-10,1029,175.79,43,7558.97,3930.63,84.38,3,10,0.875
2024-10-11,1029,163.93,38,6229.34,3022.9,84.38,4,10,0.875
2024-10-12,1029,163.16,46,7505.36,3623.88,84.38,5,10,0.875
2024-10-13,1029,164.6,49,8065.4,3930.78,84.38,6,10,0.875
2024-10-14,1029,171.63,45,7723.35,3926.25,84.38,0,10,0.875
2024-10-15,1029,171.0,46,7866.0,3984.52,84.38,1,10,0.875
2024-10-16,1029,161.29,36,5806.44,2768.76,84.38,2,10,0.875
2024-10-17,1029,157.41,42,6611.22,3067.26,84.38,3,10,0.875
2024-10-18,1029,178.62,36,6430.32,3392.64,84.38,4,10,0.875
2024-10-19,1029,174.86,39,6819.54,3528.72,84.38,5,10,0.875
2024-10-20,1029,178.17,36,6414.12,3376.44,84.38,6,10,0.875
2024-10-21,1029,156.89,50,7844.5,3625.5,84.38,0,10,0.875
2024-10-22,1029,152.99,50,7649.5,3430.5,84.38,1,10,0.875
2024-10-23,1029,154.48,38,5870.24,2663.8,84.38,2,10,0.875
2024-10-24,1029,162.58,48,7803.84,3753.6,84.38,3,10,0.875
2024-10-25,1029,154.48,43,6642.64,3014.3,84.38,4,10,0.875
2024-10-26,1029,184.42,45,8298.9,4501.8,84.38,5,10,0.875
2024-10-27,1029,166.52,50,8326.0,4107.0,84.38,6,10,0.875
2024-10-28,1029,171.87,47,8077.89,4112.03,84.38,0,10,0.875
2024-10-29,1029,178.61,41,7323.01,3863.43,84.38,1,10,0.875
2024-10-30,1029,178.21,32,5702.72,3002.56,84.38,2,10,0.875
2024-10-31,1029,184.24,38,7001.12,3794.68,84.38,3,10,0.875
2024-11-01,1029,170.41,32,5453.12,2752.96,84.38,4,11,0.7835
2024-11-02,1029,188.18,36,6774.48,3736.8,84.38,5,11,0.7835
2024-11-03,1029,154.71,41,6343.11,2883.53,84.38,6,11,0.7835
2024-11-04,1029,149.53,50,7476.5,3257.5,84.38,0,11,0.7835
2024-11-05,1029,153.58,42,6450.36,2906.4,84.38,1,11,0.7835
2024-11-06,1029,146.61,49,7183.89,3049.27,84.38,2,11,0.7835
2024-11-07,1029,165.18,35,5781.3,2828.0,84.38,3,11,0.7835
2024-11-08,1029,149.87,42,6294.54,2750.58,84.38,4,11,0.7835
2024-11-09,1029,161.59,43,6948.37,3320.03,84.38,5,11,0.7835
2024-11-10,1029,161.29,36,5806.44,2768.76,84.38,6,11,0.7835
2024-11-11,1029,155.41,33,5128.53,2343.99,84.38,0,11,0.7835
2024-11-12,1029,167.79,40,6711.6,3336.4,84.38,1,11,0.7835
2024-11-13,1029,170.65,37,6314.05,3191.99,84.38,2,11,0.7835
2024-11-14,1029,183.54,39,7158.06,3867.24,84.38,3,11,0.7835
2024-11-15,1029,175.4,34,5963.6,3094.68,84.38,4,11,0.7835
2024-11-16,1029,154.52,48,7416.96,3366.72,84.38,5,11,0.7835
2024-11-17,1029,145.07,58,8414.06,3520.02,84.38,6,11,0.7835
2024-11-18,1029,144.11,47,6773.17,2807.31,84.38,0,11,0.7835
2024-11-19,1029,150.8,43,6484.4,2856.06,84.38,1,11,0.7835
2024-11-20,1029,167.98,39,6551.22,3260.4,84.38,2,11,0.7835
2024-11-21,1029,148.77,36,5355.72,2318.04,84.38,3,11,0.7835
2024-11-22,1029,148.07,38,5626.66,2420.22,84.38,4,11,0.7835
2024-11-23,1029,150.05,50,7502.5,3283.5,84.38,5,11,0.7835
2024-11-24,1029,182.91,38,6950.58,3744.14,84.38,6,11,0.7835
2024-11-25,1029,160.29,35,5610.15,2656.85,84.38,0,11,0.7835
2024-11-26,1029,183.88,35,6435.8,3482.5,84.38,1,11,0.7835
2024-11-27,1029,151.51,36,5454.36,2416.68,84.38,2,11,0.7835
2024-11-28,1029,164.5,41,6744.5,3284.92,84.38,3,11,0.7835
2024-11-29,1029,166.39,37,6156.43,3034.37,84.38,4,11,0.7835
2024-11-30,1029,176.99,36,6371.64,3333.96,84.38,5,11,0.7835
2024-12-01,1029,163.69,36,5892.84,2855.16,84.38,6,12,0.75
2024-12-02,1029,171.7,38,6524.6,3318.16,84.38,0,12,0.75
2024-12-03,1029,147.04,48,7057.92,3007.68,84.38,1,12,0.75
2024-12-04,1029,152.21,46,7001.66,3120.18,84.38,2,12,0.75
2024-12-05,1029,170.92,36,6153.12,3115.44,84.38,3,12,0.75
2024-12-06,1029,148.72,47,6989.84,3023.98,84.38,4,12,0.75
2024-12-07,1029,159.88,38,6075.44,2869.0,84.38,5,12,0.75
2024-12-08,1029,148.1,55,8145.5,3504.6,84.38,6,12,0.75
2024-12-09,1029,164.53,36,5923.08,2885.4,84.38,0,12,0.75
2024-12-10,1029,160.09,36,5763.24,2725.56,84.38,1,12,0.75
2024-12-11,1029,167.41,36,6026.76,2989.08,84.38,2,12,0.75
2024-12-12,1029,185.47,29,5378.63,2931.61,84.38,3,12,0.75
2024-12-13,1029,187.49,33,6187.17,3402.63,84.38,4,12,0.75
2024-12-14,1029,176.76,31,5479.56,2863.78,84.38,5,12,0.75
2024-12-15,1029,159.85,39,6234.15,2943.33,84.38,6,12,0.75
2024-12-16,1029,165.55,42,6953.1,3409.14,84.38,0,12,0.75
2024-12-17,1029,185.04,32,5921.28,3221.12,84.38,1,12,0.75
2024-12-18,1029,171.25,30,5137.5,2606.1,84.38,2,12,0.75
2024-12-19,1029,176.75,32,5656.0,2955.84,84.38,3,12,0.75
2024-12-20,1029,182.42,32,5837.44,3137.28,84.38,4,12,0.75
2024-12-21,1029,152.46,38,5793.48,2587.04,84.38,5,12,0.75
2024-12-22,1029,183.23,37,6779.51,3657.45,84.38,6,12,0.75
2024-12-23,1029,151.69,36,5460.84,2423.16,84.38,0,12,0.75
2024-12-24,1029,156.55,40,6262.0,2886.8,84.38,1,12,0.75
2024-12-25,1029,173.24,37,6409.88,3287.82,84.38,2,12,0.75
2024-12-26,1029,180.44,29,5232.76,2785.74,84.38,3,12,0.75
2024-12-27,1029,157.89,34,5368.26,2499.34,84.38,4,12,0.75
2024-12-28,1029,166.87,38,6341.06,3134.62,84.38,5,12,0.75
2024-12-29,1029,182.79,35,6397.65,3444.35,84.38,6,12,0.75
2024-12-30,1029,187.12,37,6923.44,3801.38,84.38,0,12,0.75
2024-01-01,1030,179.39,7,1255.73,585.06,95.81,0,1,0.7835
2024-01-02,1030,168.73,10,1687.3,729.2,95.81,1,1,0.7835
2024-01-03,1030,161.66,10,1616.6,658.5,95.81,2,1,0.7835
2024-01-04,1030,181.81,8,1454.48,688.0,95.81,3,1,0.7835
2024-01-05,1030,198.78,7,1391.46,720.79,95.81,4,1,0.7835
2024-01-06,1030,202.25,9,1820.25,957.96,95.81,5,1,0.7835
2024-01-07,1030,194.74,9,1752.66,890.37,95.81,6,1,0.7835
2024-01-08,1030,175.95,9,1583.55,721.26,95.81,0,1,0.7835
2024-01-09,1030,171.68,9,1545.12,682.83,95.81,1,1,0.7835
2024-01-10,1030,183.7,8,1469.6,703.12,95.81,2,1,0.7835
2024-01-11,1030,165.01,10,1650.1,692.0,95.81,3,1,0.7835
2024-01-12,1030,168.57,10,1685.7,727.6,95.81,4,1,0.7835
2024-01-13,1030,207.57,9,1868.13,1005.84,95.81,5,1,0.7835
2024-01-14,1030,173.04,9,1557.36,695.07,95.81,6,1,0.7835
2024-01-15,1030,201.52,8,1612.16,845.68,95.81,0,1,0.7835
2024-01-16,1030,193.03,8,1544.24,777.76,95.81,1,1,0.7835
2024-01-17,1030,207.3,6,1243.8,668.94,95.81,2,1,0.7835
2024-01-18,1030,206.04,6,1236.24,661.38,95.81,3,1,0.7835
2024-01-19,1030,175.88,10,1758.8,800.7,95.81,4,1,0.7835
2024-01-20,1030,183.75,10,1837.5,879.4,95.81,5,1,0.7835
2024-01-21,1030,172.91,9,1556.19,693.9,95.81,6,1,0.7835
2024-01-22,1030,197.0,6,1182.0,607.14,95.81,0,1,0.7835
2024-01-23,1030,162.13,8,1297.04,530.56,95.81,1,1,0.7835
2024-01-24,1030,177.81,10,1778.1,820.0,95.81,2,1,0.7835
2024-01-25,1030,173.74,8,1389.92,623.44,95.81,3,1,0.7835
2024-01-26,1030,181.33,10,1813.3,855.2,95.81,4,1,0.7835
2024-01-27,1030,168.11,10,1681.1,723.0,95.81,5,1,0.7835
2024-01-28,1030,206.6,7,1446.2,775.53,95.81,6,1,0.7835
2024-01-29,1030,205.19,7,1436.33,765.66,95.81,0,1,0.7835
2024-01-30,1030,191.26,8,1530.08,763.6,95.81,1,1,0.7835
2024-01-31,1030,175.79,7,1230.53,559.86,95.81,2,1,0.7835
2024-02-01,1030,175.51,9,1579.59,717.3,95.81,3,2,0.875
2024-02-02,1030,163.58,10,1635.8,677.7,95.81,4,2,0.875
2024-02-03,1030,161.76,11,1779.36,725.45,95.81,5,2,0.875
2024-02-04,1030,178.19,10,1781.9,823.8,95.81,6,2,0.875
2024-02-05,1030,194.46,8,1555.68,789.2,95.81,0,2,0.875
2024-02-06,1030,181.84,9,1636.56,774.27,95.81,1,2,0.875
2024-02-07,1030,160.78,9,1447.02,584.73,95.81,2,2,0.875
2024-02-08,1030,194.94,9,1754.46,892.17,95.81,3,2,0.875
2024-02-09,1030,164.03,10,1640.3,682.2,95.81,4,2,0.875
2024-02-10,1030,184.64,9,1661.76,799.47,95.81,5,2,0.875
2024-02-11,1030,173.48,10,1734.8,776.7,95.81,6,2,0.875
2024-02-12,1030,183.18,9,1648.62,786.33,95.81,0,2,0.875
2024-02-13,1030,197.18,10,1971.8,1013.7,95.81,1,2,0.875
2024-02-14,1030,165.18,8,1321.44,554.96,95.81,2,2,0.875
2024-02-15,1030,171.62,10,1716.2,758.1,95.81,3,2,0.875
2024-02-16,1030,178.53,8,1428.24,661.76,95.81,4,2,0.875
2024-02-17,1030,172.03,13,2236.39,990.86,95.81,5,2,0.875
2024-02-18,1030,188.75,8,1510.0,743.52,95.81,6,2,0.875
2024-02-19,1030,198.0,8,1584.0,817.52,95.81,0,2,0.875
2024-02-20,1030,197.32,7,1381.24,710.57,95.81,1,2,0.875
2024-02-21,1030,206.37,7,1444.59,773.92,95.81,2,2,0.875
2024-02-22,1030,178.66,10,1786.6,828.5,95.81,3,2,0.875
2024-02-23,1030,198.75,10,1987.5,1029.4,95.81,4,2,0.875
2024-02-24,1030,183.93,11,2023.23,969.32,95.81,5,2,0.875
2024-02-25,1030,176.26,9,1586.34,724.05,95.81,6,2,0.875
2024-02-26,1030,162.43,12,1949.16,799.44,95.81,0,2,0.875
2024-02-27,1030,187.88,8,1503.04,736.56,95.81,1,2,0.875
2024-02-28,1030,181.55,10,1815.5,857.4,95.81,2,2,0.875
2024-02-29,1030,194.65,7,1362.55,691.88,95.81,3,2,0.875
2024-03-01,1030,161.37,12,1936.44,786.72,95.81,4,3,1.0
2024-03-02,1030,186.99,14,2617.86,1276.52,95.81,5,3,1.0
2024-03-03,1030,190.55,12,2286.6,1136.88,95.81,6,3,1.0
2024-03-04,1030,200.4,11,2204.4,1150.49,95.81,0,3,1.0
2024-03-05,1030,196.52,9,1768.68,906.39,95.81,1,3,1.0
2024-03-06,1030,161.96,14,2267.44,926.1,95.81,2,3,1.0
2024-03-07,1030,179.94,13,2339.22,1093.69,95.81,3,3,1.0
2024-03-08,1030,185.74,10,1857.4,899.3,95.81,4,3,1.0
2024-03-09,1030,179.53,15,2692.95,1255.8,95.81,5,3,1.0
2024-03-10,1030,207.06,10,2070.6,1112.5,95.81,6,3,1.0
2024-03-11,1030,207.18,10,2071.8,1113.7,95.81,0,3,1.0
2024-03-12,1030,168.58,14,2360.12,1018.78,95.81,1,3,1.0
2024-03-13,1030,196.73,11,2164.03,1110.12,95.81,2,3,1.0
2024-03-14,1030,173.15,9,1558.35,696.06,95.81,3,3,1.0
2024-03-15,1030,190.89,11,2099.79,1045.88,95.81,4,3,1.0
2024-03-16,1030,183.33,10,1833.3,875.2,95.81,5,3,1.0
2024-03-17,1030,183.35,14,2566.9,1225.56,95.81,6,3,1.0
2024-03-18,1030,159.89,11,1758.79,704.88,95.81,0,3,1.0
2024-03-19,1030,204.19,9,1837.71,975.42,95.81,1,3,1.0
2024-03-20,1030,184.98,9,1664.82,802.53,95.81,2,3,1.0
2024-03-21,1030,162.57,11,1788.27,734.36,95.81,3,3,1.0
2024-03-22,1030,163.47,10,1634.7,676.6,95.81,4,3,1.0
2024-03-23,1030,193.98,11,2133.78,1079.87,95.81,5,3,1.0
2024-03-24,1030,194.94,9,1754.46,892.17,95.81,6,3,1.0
2024-03-25,1030,163.16,11,1794.76,740.85,95.81,0,3,1.0
2024-03-26,1030,171.19,13,2225.47,979.94,95.81,1,3,1.0
2024-03-27,1030,161.6,11,1777.6,723.69,95.81,2,3,1.0
2024-03-28,1030,172.51,11,1897.61,843.7,95.81,3,3,1.0
2024-03-29,1030,177.1,13,2302.3,1056.77,95.81,4,3,1.0
2024-03-30,1030,198.97,13,2586.61,1341.08,95.81,5,3,1.0
2024-03-31,1030,183.09,11,2013.99,960.08,95.81,6,3,1.0
2024-04-01,1030,168.26,11,1850.86,796.95,95.81,0,4,1.125
2024-04-02,1030,161.29,14,2258.06,916.72,95.81,1,4,1.125
2024-04-03,1030,174.82,14,2447.48,1106.14,95.81,2,4,1.125
2024-04-04,1030,192.98,10,1929.8,971.7,95.81,3,4,1.125
2024-04-05,1030,191.83,10,1918.3,960.2,95.81,4,4,1.125
2024-04-06,1030,164.79,18,2966.22,1241.64,95.81,5,4,1.125
2024-04-07,1030,190.95,15,2864.25,1427.1,95.81,6,4,1.125
2024-04-08,1030,178.11,11,1959.21,905.3,95.81,0,4,1.125
2024-04-09,1030,206.65,8,1653.2,886.72,95.81,1,4,1.125
2024-04-10,1030,201.36,13,2617.68,1372.15,95.81,2,4,1.125
2024-04-11,1030,190.67,10,1906.7,948.6,95.81,3,4,1.125
2024-04-12,1030,171.92,13,2234.96,989.43,95.81,4,4,1.125
2024-04-13,1030,178.78,12,2145.36,995.64,95.81,5,4,1.125
2024-04-14,1030,164.61,16,2633.76,1100.8,95.81,6,4,1.125
2024-04-15,1030,180.48,12,2165.76,1016.04,95.81,0,4,1.125
2024-04-16,1030,177.64,10,1776.4,818.3,95.81,1,4,1.125
2024-04-17,1030,169.83,12,2037.96,888.24,95.81,2,4,1.125
2024-04-18,1030,183.4,9,1650.6,788.31,95.81,3,4,1.125
2024-04-19,1030,174.66,14,2445.24,1103.9,95.81,4,4,1.125
2024-04-20,1030,192.54,11,2117.94,1064.03,95.81,5,4,1.125
2024-04-21,1030,181.04,11,1991.44,937.53,95.81,6,4,1.125
2024-04-22,1030,206.65,10,2066.5,1108.4,95.81,0,4,1.125
2024-04-23,1030,199.82,11,2198.02,1144.11,95.81,1,4,1.125
2024-04-24,1030,176.09,13,2289.17,1043.64,95.81,2,4,1.125
2024-04-25,1030,203.42,10,2034.2,1076.1,95.81,3,4,1.125
2024-04-26,1030,196.14,13,2549.82,1304.29,95.81,4,4,1.125
2024-04-27,1030,162.19,12,1946.28,796.56,95.81,5,4,1.125
2024-04-28,1030,198.45,13,2579.85,1334.32,95.81,6,4,1.125
2024-04-29,1030,168.75,12,2025.0,875.28,95.81,0,4,1.125
2024-04-30,1030,198.43,10,1984.3,1026.2,95.81,1,4,1.125
2024-05-01,1030,168.39,16,2694.24,1161.28,95.81,2,5,1.2165
2024-05-02,1030,190.43,10,1904.3,946.2,95.81,3,5,1.2165
2024-05-03,1030,180.68,11,1987.48,933.57,95.81,4,5,1.2165
2024-05-04,1030,176.38,16,2822.08,1289.12,95.81,5,5,1.2165
2024-05-05,1030,163.57,20,3271.4,1355.2,95.81,6,5,1.2165
2024-05-06,1030,189.26,10,1892.6,934.5,95.81,0,5,1.2165
2024-05-07,1030,180.33,13,2344.29,1098.76,95.81,1,5,1.2165
2024-05-08,1030,195.69,12,2348.28,1198.56,95.81,2,5,1.2165
2024-05-09,1030,192.14,13,2497.82,1252.29,95.81,3,5,1.2165
2024-05-10,1030,206.07,9,1854.63,992.34,95.81,4,5,1.2165
2024-05-11,1030,201.12,15,3016.8,1579.65,95.81,5,5,1.2165
2024-05-12,1030,188.13,14,2633.82,1292.48,95.81,6,5,1.2165
2024-05-13,1030,175.19,12,2102.28,952.56,95.81,0,5,1.2165
2024-05-14,1030,164.29,14,2300.06,958.72,95.81,1,5,1.2165
2024-05-15,1030,189.35,12,2272.2,1122.48,95.81,2,5,1.2165
2024-05-16,1030,206.06,12,2472.72,1323.0,95.81,3,5,1.2165
2024-05-17,1030,168.3,16,2692.8,1159.84,95.81,4,5,1.2165
2024-05-18,1030,163.12,17,2773.04,1144.27,95.81,5,5,1.2165
2024-05-19,1030,181.08,12,2172.96,1023.24,95.81,6,5,1.2165
2024-05-20,1030,177.33,13,2305.29,1059.76,95.81,0,5,1.2165
2024-05-21,1030,206.93,10,2069.3,1111.2,95.81,1,5,1.2165
2024-05-22,1030,186.46,11,2051.06,997.15,95.81,2,5,1.2165
2024-05-23,1030,177.47,12,2129.64,979.92,95.81,3,5,1.2165
2024-05-24,1030,190.38,14,2665.32,1323.98,95.81,4,5,1.2165
2024-05-25,1030,207.88,14,2910.32,1568.98,95.81,5,5,1.2165
2024-05-26,1030,187.07,14,2618.98,1277.64,95.81,6,5,1.2165
2024-05-27,1030,200.92,10,2009.2,1051.1,95.81,0,5,1.2165
2024-05-28,1030,165.97,15,2489.55,1052.4,95.81,1,5,1.2165
2024-05-29,1030,186.43,11,2050.73,996.82,95.81,2,5,1.2165
2024-05-30,1030,165.88,16,2654.08,1121.12,95.81,3,5,1.2165
2024-05-31,1030,189.4,14,2651.6,1310.26,95.81,4,5,1.2165
2024-06-01,1030,203.37,12,2440.44,1290.72,95.81,5,6,1.25
2024-06-02,1030,168.49,19,3201.31,1380.92,95.81,6,6,1.25
2024-06-03,1030,197.74,14,2768.36,1427.02,95.81,0,6,1.25
2024-06-04,1030,161.14,16,2578.24,1045.28,95.81,1,6,1.25
2024-06-05,1030,204.26,11,2246.86,1192.95,95.81,2,6,1.25
2024-06-06,1030,180.54,11,1985.94,932.03,95.81,3,6,1.25
2024-06-07,1030,172.02,12,2064.24,914.52,95.81,4,6,1.25
2024-06-08,1030,172.95,18,3113.1,1388.52,95.81,5,6,1.25
2024-06-09,1030,201.56,11,2217.16,1163.25,95.81,6,6,1.25
2024-06-10,1030,198.46,10,1984.6,1026.5,95.81,0,6,1.25
2024-06-11,1030,176.1,11,1937.1,883.19,95.81,1,6,1.25
2024-06-12,1030,170.91,15,2563.65,1126.5,95.81,2,6,1.25
2024-06-13,1030,194.85,12,2338.2,1188.48,95.81,3,6,1.25
2024-06-14,1030,159.69,14,2235.66,894.32,95.81,4,6,1.25
2024-06-15,1030,163.9,19,3114.1,1293.71,95.81,5,6,1.25
2024-06-16,1030,191.69,16,3067.04,1534.08,95.81,6,6,1.25
2024-06-17,1030,206.35,10,2063.5,1105.4,95.81,0,6,1.25
2024-06-18,1030,172.61,17,2934.37,1305.6,95.81,1,6,1.25
2024-06-19,1030,169.97,17,2889.49,1260.72,95.81,2,6,1.25
2024-06-20,1030,168.95,14,2365.3,1023.96,95.81,3,6,1.25
2024-06-21,1030,184.9,13,2403.7,1158.17,95.81,4,6,1.25
2024-06-22,1030,181.73,12,2180.76,1031.04,95.81,5,6,1.25
2024-06-23,1030,191.47,15,2872.05,1434.9,95.81,6,6,1.25
2024-06-24,1030,175.12,15,2626.8,1189.65,95.81,0,6,1.25
